small_int_0,small_int_1,small_int_2,small_int_3,small_int_4,small_int_5,small_int_6,small_int_7,small_int_8,small_int_9,small_int_10,small_int_11,small_int_12,small_int_13,small_int_14,small_int_15,small_int_16,small_int_17,small_int_18,small_int_19,category_0,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,flag_0,flag_1,flag_2,flag_3,flag_4,flag_5,flag_6,flag_7,flag_8,flag_9,big_num_0,big_num_1,big_num_2,big_num_3,big_num_4,big_num_5,big_num_6,big_num_7,big_num_8,big_num_9
95,67,30,57,100,44,24,59,56,26,92,59,10,56,97,79,97,96,23,57,cat_0,cat_2,cat_3,cat_0,cat_0,cat_0,cat_3,cat_0,cat_2,cat_1,cat_2,cat_2,cat_2,cat_2,cat_3,cat_1,cat_2,cat_1,cat_3,cat_3,true,true,false,true,false,true,false,true,false,false,2685677779,3011111386,2169482014,9233629344,5737513599,2562967021,1940113619,9651026752,6394322826,5573232747
15,87,1,7,60,100,92,45,76,86,84,56,40,15,33,41,13,5,40,56,cat_3,cat_1,cat_3,cat_1,cat_3,cat_3,cat_3,cat_0,cat_0,cat_2,cat_3,cat_2,cat_0,cat_2,cat_3,cat_1,cat_3,cat_3,cat_1,cat_1,true,true,true,true,true,true,false,true,false,false,1572292206,4206034574,6033902119,4555275341,4769869579,9746268566,8568590602,8801614939,6351201556,2207589702
21,90,35,92,95,44,5,4,90,15,15,90,64,86,80,8,79,31,39,67,cat_3,cat_0,cat_0,cat_1,cat_0,cat_2,cat_2,cat_1,cat_3,cat_3,cat_3,cat_3,cat_2,cat_1,cat_3,cat_0,cat_2,cat_3,cat_2,cat_1,true,false,true,true,false,true,false,true,true,false,6759939695,5422271117,5119225134,4044326456,4407969256,1781731667,7215264508,1099529150,3945286105,7686869645
64,38,55,55,32,74,5,95,75,64,49,83,85,61,22,28,94,54,1,57,cat_0,cat_3,cat_0,cat_2,cat_2,cat_1,cat_0,cat_2,cat_2,cat_3,cat_2,cat_3,cat_2,cat_0,cat_3,cat_0,cat_3,cat_2,cat_0,cat_3,false,true,true,false,false,false,true,false,true,false,6114406886,2138250432,4379042860,2582214936,2572531561,2480135478,7219435350,8868471131,5540182587,6232295269
38,85,43,39,26,48,61,32,38,13,92,22,10,69,76,83,81,57,78,6,cat_2,cat_1,cat_2,cat_0,cat_3,cat_1,cat_2,cat_2,cat_3,cat_0,cat_1,cat_2,cat_3,cat_1,cat_2,cat_3,cat_1,cat_2,cat_0,cat_0,true,false,false,true,true,false,false,false,true,false,3279637151,6046205306,5062348991,5593669906,3114975108,9684987509,6652193460,3359742462,8516821334,6304223553
30,61,6,80,45,19,52,20,72,69,6,41,49,33,7,33,30,46,53,72,cat_0,cat_2,cat_1,cat_1,cat_0,cat_1,cat_3,cat_3,cat_2,cat_1,cat_2,cat_2,cat_1,cat_2,cat_2,cat_1,cat_2,cat_3,cat_3,cat_3,false,true,false,true,false,false,false,true,false,true,3064836293,9160109078,8551080508,5532030550,5118057265,4169569756,5600673006,4309760061,8204834190,8344668451
84,3,77,24,12,58,66,15,76,56,18,61,28,80,13,51,81,48,36,65,cat_3,cat_3,cat_1,cat_1,cat_0,cat_1,cat_0,cat_3,cat_0,cat_2,cat_1,cat_3,cat_0,cat_1,cat_3,cat_2,cat_0,cat_2,cat_0,cat_1,false,false,false,true,false,false,false,true,false,true,7774346236,4116149443,7589252008,5764445721,8994454237,4246417362,5219364228,3860827062,4312863768,7505704539
2,76,69,63,83,54,49,6,94,60,52,37,20,60,26,87,48,93,22,60,cat_1,cat_2,cat_0,cat_2,cat_2,cat_1,cat_0,cat_0,cat_3,cat_2,cat_2,cat_3,cat_3,cat_0,cat_3,cat_3,cat_1,cat_0,cat_1,cat_3,false,false,true,true,false,false,false,false,false,false,8844634334,5804042810,6480430319,6633123640,5031679347,8208996390,4733591465,4675524057,6331202312,2595722554
67,24,12,27,33,85,78,11,5,11,15,69,71,88,30,64,89,59,16,92,cat_0,cat_2,cat_2,cat_1,cat_1,cat_0,cat_3,cat_0,cat_3,cat_1,cat_0,cat_0,cat_2,cat_3,cat_2,cat_0,cat_0,cat_0,cat_2,cat_0,true,true,true,true,true,false,true,false,false,true,6076708492,5589109986,2122679365,3811955039,1078320556,8985914402,1402387593,7817134805,7132994543,3384670346
68,93,57,23,95,89,48,6,88,47,58,17,55,88,86,91,24,100,15,80,cat_2,cat_3,cat_3,cat_0,cat_1,cat_1,cat_3,cat_2,cat_3,cat_0,cat_1,cat_3,cat_1,cat_1,cat_3,cat_3,cat_2,cat_0,cat_3,cat_1,true,true,true,true,true,true,false,true,false,true,1278764718,9794021765,1791380182,5246031893,3772998933,4135409406,3409812082,4588199192,5107678648,9061889311
52,81,39,13,61,51,55,36,31,90,9,15,66,40,98,89,46,86,60,67,cat_2,cat_1,cat_1,cat_3,cat_1,cat_3,cat_3,cat_0,cat_1,cat_3,cat_0,cat_0,cat_2,cat_2,cat_1,cat_3,cat_1,cat_3,cat_1,cat_0,true,false,false,false,true,true,true,true,true,true,3419562387,1679340821,8432411862,7581170735,9692823935,6407260608,7720281401,9279046129,7857148247,5471923156
6,0,33,58,53,7,100,47,34,63,0,22,61,56,50,61,94,0,96,46,cat_3,cat_3,cat_2,cat_1,cat_3,cat_1,cat_3,cat_1,cat_3,cat_0,cat_2,cat_2,cat_1,cat_3,cat_3,cat_0,cat_1,cat_0,cat_3,cat_3,true,true,true,true,true,false,false,true,false,true,6845151651,1326974342,3647047200,3659192804,1538499947,8748133094,9538335670,6025151573,2007798065,9511732493
78,13,31,15,61,59,1,57,85,5,10,1,21,39,58,88,16,52,90,42,cat_1,cat_1,cat_2,cat_3,cat_3,cat_1,cat_1,cat_2,cat_3,cat_1,cat_0,cat_1,cat_1,cat_3,cat_0,cat_0,cat_1,cat_3,cat_1,cat_3,false,false,true,false,true,true,true,false,true,true,3196064193,1350285625,5232218207,8239659800,9282650713,4238856724,9787263374,3873914606,6574073169,2727574004
14,98,86,64,96,51,19,67,83,55,41,14,40,47,2,81,3,75,37,67,cat_3,cat_1,cat_2,cat_3,cat_2,cat_1,cat_0,cat_3,cat_3,cat_0,cat_2,cat_1,cat_3,cat_2,cat_0,cat_3,cat_0,cat_2,cat_3,cat_3,true,false,true,true,true,false,false,false,true,false,8946703132,8082383562,6478592510,5483136696,3174327547,7532970621,7734990348,6695830404,8845213719,1733430627
43,96,63,50,25,2,96,59,91,9,24,41,62,55,29,49,65,23,20,97,cat_0,cat_2,cat_3,cat_3,cat_0,cat_2,cat_2,cat_0,cat_0,cat_0,cat_2,cat_1,cat_0,cat_3,cat_1,cat_0,cat_3,cat_1,cat_3,cat_2,true,false,true,true,false,false,true,true,true,false,2341020913,3436558187,4841977278,2332900089,1854360903,4965246643,1283139176,5473813479,3104226579,9779669780
16,84,53,27,92,82,0,75,91,92,7,42,29,48,33,6,66,7,12,96,cat_3,cat_2,cat_3,cat_0,cat_3,cat_3,cat_2,cat_3,cat_2,cat_2,cat_0,cat_2,cat_3,cat_2,cat_0,cat_3,cat_3,cat_3,cat_3,cat_1,false,true,true,true,true,false,false,false,true,false,5228119148,3367398737,5663281297,8243317085,3597771842,9715534232,8419707819,1139462705,5907284916,5873947823
32,29,92,40,43,89,48,91,58,22,38,23,85,46,4,74,90,95,70,11,cat_3,cat_2,cat_2,cat_3,cat_2,cat_1,cat_2,cat_3,cat_2,cat_2,cat_2,cat_3,cat_2,cat_0,cat_0,cat_0,cat_2,cat_1,cat_1,cat_2,true,false,true,true,false,false,false,true,true,true,9488258510,6328523404,3615370553,8115950460,2701435005,7736390429,8281467217,6053190647,3017817511,2792659486
69,62,33,23,76,98,52,93,59,53,44,40,43,98,87,2,82,27,98,31,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_0,cat_1,cat_3,cat_2,cat_3,cat_0,cat_2,cat_1,cat_3,cat_3,cat_0,cat_1,cat_3,cat_1,true,false,false,true,false,false,true,true,true,true,3422430901,9937044659,5719494883,3238767135,4024439725,7185511724,2585334084,5611506394,6878778948,4064932368
61,22,43,96,7,79,57,40,98,4,48,96,21,85,38,29,93,99,35,74,cat_1,cat_0,cat_2,cat_1,cat_0,cat_3,cat_0,cat_1,cat_0,cat_3,cat_3,cat_2,cat_2,cat_2,cat_0,cat_0,cat_1,cat_2,cat_1,cat_0,true,true,false,false,true,true,false,false,false,false,8598292228,4026303530,1359114552,8691778672,7581948230,7722579670,5201838946,1155968690,6127950092,3695000217
100,67,5,4,84,10,13,0,22,22,54,52,38,18,17,82,2,85,24,37,cat_2,cat_3,cat_1,cat_1,cat_2,cat_0,cat_2,cat_3,cat_3,cat_2,cat_3,cat_2,cat_0,cat_3,cat_3,cat_3,cat_0,cat_0,cat_2,cat_2,true,false,true,true,true,false,false,false,false,true,8850531526,5446463305,8732983305,7611246838,3058606316,1324188789,6265885068,4355070188,6304775389,5793342042
7,80,3,41,30,34,31,98,40,52,53,82,68,56,55,24,86,87,97,20,cat_1,cat_0,cat_2,cat_1,cat_1,cat_0,cat_2,cat_2,cat_1,cat_2,cat_0,cat_1,cat_2,cat_0,cat_1,cat_1,cat_3,cat_0,cat_2,cat_3,false,false,false,true,false,false,true,false,false,true,2045461795,4163248237,5666140588,1501355795,7933624613,8599671727,2731076318,6466104623,9632346576,9353842683
45,58,54,63,74,53,22,0,70,45,69,53,24,39,88,23,6,99,5,65,cat_2,cat_2,cat_0,cat_3,cat_1,cat_3,cat_3,cat_1,cat_1,cat_2,cat_1,cat_0,cat_0,cat_3,cat_1,cat_1,cat_0,cat_2,cat_0,cat_0,false,true,false,true,true,true,false,true,false,false,1072882389,9227978126,6832236277,8587565759,5395600043,7226404292,8431714143,2845039018,7541551233,1010985485
28,25,4,31,6,39,89,26,22,95,12,31,43,37,70,25,7,78,31,23,cat_0,cat_2,cat_0,cat_3,cat_3,cat_1,cat_2,cat_3,cat_2,cat_1,cat_0,cat_3,cat_2,cat_3,cat_3,cat_0,cat_0,cat_3,cat_3,cat_2,false,false,true,false,false,true,false,true,false,true,8638016692,6827200842,2938982500,6822535341,8402998515,6664011538,8794632318,5493593631,4245041282,8181216330
25,24,80,49,78,46,87,39,72,88,14,7,15,29,75,82,22,93,44,94,cat_1,cat_1,cat_0,cat_1,cat_1,cat_0,cat_2,cat_1,cat_3,cat_3,cat_2,cat_2,cat_1,cat_0,cat_2,cat_0,cat_2,cat_1,cat_0,cat_2,true,false,false,true,true,true,false,true,false,true,5270605269,8034956730,2949887112,9268499588,7597231558,6759668255,1309298693,5854168350,3006880548,6776143519
15,100,86,87,51,15,22,74,24,22,5,42,34,81,69,18,24,39,17,67,cat_1,cat_2,cat_2,cat_1,cat_2,cat_3,cat_3,cat_1,cat_2,cat_2,cat_2,cat_1,cat_1,cat_0,cat_1,cat_2,cat_3,cat_3,cat_3,cat_3,false,true,true,true,true,true,true,false,false,true,7518658081,6122783326,9184585426,3816249557,4721422025,1253124155,2121029820,6353937467,2881532839,8150067249
68,67,21,93,30,1,82,80,77,10,24,60,10,20,35,71,57,36,24,44,cat_2,cat_2,cat_3,cat_0,cat_1,cat_0,cat_1,cat_3,cat_3,cat_1,cat_1,cat_3,cat_2,cat_1,cat_2,cat_1,cat_3,cat_1,cat_2,cat_0,true,false,true,true,false,false,true,true,true,true,4595242031,2983469194,2853555994,4371139702,3640745520,7573707036,6086183126,3129418829,2767136724,5380734092
15,27,97,7,49,23,47,58,51,53,51,97,79,28,23,20,61,96,42,87,cat_2,cat_0,cat_3,cat_1,cat_2,cat_1,cat_3,cat_3,cat_1,cat_0,cat_0,cat_1,cat_3,cat_3,cat_1,cat_1,cat_0,cat_3,cat_1,cat_3,true,true,false,true,false,false,true,false,false,false,4630734143,2370596165,6529066771,3455119304,2053962319,6340428523,2175684959,2870484966,2893399359,4444851318
21,4,72,30,23,12,14,38,23,51,92,82,73,50,88,75,44,78,16,68,cat_3,cat_2,cat_0,cat_1,cat_0,cat_3,cat_2,cat_1,cat_3,cat_3,cat_0,cat_1,cat_1,cat_2,cat_0,cat_1,cat_0,cat_2,cat_0,cat_0,false,true,true,true,false,true,true,true,false,true,4601279385,7949829711,2426032133,1347280043,5248383060,6078566843,8774541787,6791438385,4540494287,7078019901
30,64,31,51,40,52,86,95,54,10,82,19,67,90,100,74,2,17,28,40,cat_0,cat_0,cat_1,cat_1,cat_2,cat_1,cat_2,cat_3,cat_1,cat_2,cat_0,cat_1,cat_0,cat_3,cat_0,cat_1,cat_3,cat_1,cat_1,cat_2,false,true,false,true,true,false,true,true,true,false,8584262832,4627402361,1963340900,6045358159,3451699642,7951679842,6818114295,5148061700,3285148307,3535851745
35,82,17,46,12,95,72,72,85,45,36,81,99,14,94,9,87,61,73,24,cat_1,cat_0,cat_3,cat_1,cat_3,cat_2,cat_3,cat_0,cat_0,cat_0,cat_0,cat_3,cat_2,cat_1,cat_0,cat_2,cat_3,cat_2,cat_0,cat_0,true,true,false,true,true,false,false,false,true,false,8248374511,5161486068,5919723886,9754397905,3840377244,1809199351,3535899666,6145722203,9736122067,7227654395
16,56,95,49,83,5,45,48,91,77,17,4,23,84,14,80,96,82,79,13,cat_0,cat_1,cat_3,cat_0,cat_2,cat_3,cat_0,cat_1,cat_0,cat_3,cat_3,cat_3,cat_3,cat_0,cat_1,cat_2,cat_1,cat_2,cat_2,cat_3,true,true,true,false,false,false,true,false,true,true,8733708333,5626571036,7961902640,5834362646,5858035558,2335446387,1686351035,1963947025,9632607255,8716877998
0,14,97,28,22,50,83,29,14,73,86,50,90,81,72,7,93,66,43,72,cat_3,cat_0,cat_0,cat_3,cat_3,cat_0,cat_0,cat_1,cat_0,cat_0,cat_3,cat_1,cat_3,cat_3,cat_1,cat_0,cat_1,cat_1,cat_0,cat_0,false,true,false,false,false,false,true,true,false,false,8114792513,6044834032,5428313386,6281116327,2314449444,5358762647,3351418718,5783670299,9668009448,5012999545
62,72,52,22,64,88,94,77,64,44,55,19,51,40,27,85,82,26,100,77,cat_2,cat_1,cat_2,cat_2,cat_3,cat_1,cat_0,cat_2,cat_2,cat_0,cat_1,cat_3,cat_0,cat_0,cat_2,cat_2,cat_3,cat_3,cat_0,cat_0,true,false,true,true,true,true,false,false,false,false,8943876602,3508240286,3671649663,2991284357,9551595852,2435914645,9998366644,1900722892,2278841952,2037678278
80,36,65,36,57,54,80,41,68,27,37,100,56,55,22,87,62,54,36,52,cat_2,cat_0,cat_2,cat_0,cat_3,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_1,cat_3,cat_1,cat_2,cat_0,cat_3,cat_0,cat_0,cat_3,true,false,false,true,false,false,false,true,false,false,2587338301,7871088149,7515776376,2078175526,9651414898,9843133005,8887572474,8712602519,2221248220,4792360197
73,84,96,32,32,97,44,51,67,68,72,0,91,38,12,71,54,2,16,77,cat_3,cat_1,cat_2,cat_0,cat_3,cat_0,cat_1,cat_1,cat_0,cat_1,cat_3,cat_2,cat_0,cat_3,cat_3,cat_1,cat_1,cat_3,cat_2,cat_1,true,true,true,false,true,true,false,true,true,false,9896873155,9518765806,1059673082,5663050384,4535012501,2877246930,5666549065,7935928790,1931059407,6458613722
51,19,43,44,55,31,80,45,57,42,18,74,26,10,35,54,32,42,67,93,cat_0,cat_1,cat_1,cat_3,cat_2,cat_0,cat_3,cat_3,cat_2,cat_1,cat_0,cat_1,cat_3,cat_2,cat_0,cat_1,cat_0,cat_2,cat_3,cat_2,true,true,false,false,true,true,false,true,true,true,5044868117,3105495808,9723868332,5498771036,5528204230,6216326160,1092888289,3741669674,9351762093,9470673594
6,17,70,33,53,87,3,99,39,42,8,56,16,30,0,3,29,80,69,5,cat_0,cat_0,cat_2,cat_0,cat_1,cat_1,cat_0,cat_3,cat_0,cat_2,cat_3,cat_2,cat_1,cat_2,cat_3,cat_3,cat_0,cat_0,cat_0,cat_2,true,true,false,true,true,true,true,true,false,true,6839214944,6884958948,4048221914,5927792548,2822710422,7999721240,5050829445,3044673498,6539592190,1903855740
96,59,17,6,72,9,39,25,89,63,31,45,41,15,97,55,60,3,11,81,cat_3,cat_1,cat_2,cat_2,cat_1,cat_0,cat_1,cat_2,cat_0,cat_2,cat_3,cat_1,cat_2,cat_0,cat_0,cat_1,cat_2,cat_2,cat_2,cat_2,false,false,true,false,false,true,false,true,true,true,9534783060,1636879570,5615841425,3288105997,7196059702,2596861694,8836046528,9886653934,7426878700,3410184991
34,11,35,88,73,55,46,81,20,46,42,51,76,63,44,58,40,61,33,88,cat_0,cat_3,cat_1,cat_1,cat_1,cat_2,cat_1,cat_2,cat_2,cat_1,cat_2,cat_2,cat_3,cat_3,cat_0,cat_0,cat_1,cat_2,cat_2,cat_1,true,false,true,false,false,false,true,false,false,true,1716209830,3032850673,4006504824,8130141870,9361028520,6731916461,1291549850,7064790481,6468550898,2600327104
31,79,2,43,43,5,81,96,96,54,22,67,36,21,93,84,71,100,50,2,cat_2,cat_2,cat_0,cat_1,cat_1,cat_3,cat_0,cat_1,cat_0,cat_0,cat_3,cat_3,cat_0,cat_0,cat_3,cat_0,cat_1,cat_1,cat_2,cat_1,true,true,false,true,true,false,true,false,true,false,3335068490,4041909356,1297653265,3198174559,8193228364,4813832901,8126762280,5606647660,1636101662,7542288298
34,6,21,93,48,33,6,63,28,11,7,100,65,15,46,48,80,33,90,92,cat_3,cat_2,cat_0,cat_1,cat_1,cat_1,cat_2,cat_0,cat_1,cat_1,cat_0,cat_1,cat_1,cat_1,cat_0,cat_0,cat_0,cat_1,cat_0,cat_0,true,true,false,false,true,false,true,true,true,false,5870523736,1725500864,9586501199,8217524610,1170717337,3520746052,7847027983,9880350930,4243775380,7898864539
79,3,5,14,55,47,83,87,29,91,3,3,28,15,22,36,40,7,92,75,cat_3,cat_1,cat_3,cat_2,cat_2,cat_2,cat_3,cat_3,cat_3,cat_1,cat_1,cat_3,cat_2,cat_0,cat_3,cat_3,cat_2,cat_0,cat_0,cat_2,false,false,false,false,true,false,false,false,true,true,3752286360,8583651558,3504142283,2131436743,4795935527,7766317213,7470963367,6476770547,6119662109,7478889679
67,46,2,26,5,23,75,30,60,0,24,71,6,65,93,85,89,95,71,12,cat_0,cat_2,cat_2,cat_2,cat_1,cat_0,cat_0,cat_1,cat_1,cat_1,cat_3,cat_1,cat_2,cat_1,cat_3,cat_2,cat_2,cat_3,cat_3,cat_2,true,true,false,true,true,false,true,true,false,false,9499928351,3349483291,8257643193,4191664637,2774167634,1641526209,3113066947,6441390589,3678677003,8257758037
66,79,62,28,46,54,35,24,64,23,1,83,5,54,88,44,23,82,91,2,cat_0,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_0,cat_2,cat_0,cat_3,cat_2,cat_1,cat_3,cat_3,cat_1,cat_1,cat_3,cat_0,cat_1,false,false,true,false,false,true,false,true,false,false,2395136740,9968340918,2316315517,7652425626,5288283679,9054575171,9255416613,1416442097,8952265911,3994210750
54,29,82,38,93,85,62,64,25,54,20,74,27,61,32,8,49,4,43,64,cat_2,cat_0,cat_1,cat_3,cat_0,cat_3,cat_0,cat_3,cat_3,cat_1,cat_2,cat_3,cat_3,cat_2,cat_1,cat_3,cat_2,cat_1,cat_2,cat_3,true,true,false,false,true,false,false,true,true,false,5302253591,1649935195,1684529274,2138802830,7725274389,7956148975,8509337124,9679243283,9223764235,6985474132
6,64,7,56,96,44,42,27,5,20,32,82,33,5,3,8,67,80,37,73,cat_3,cat_2,cat_2,cat_3,cat_1,cat_3,cat_1,cat_0,cat_1,cat_3,cat_3,cat_2,cat_0,cat_2,cat_1,cat_0,cat_2,cat_1,cat_0,cat_2,false,true,false,false,false,false,false,false,false,true,4456967154,3136258740,6569066567,7041794491,1811378986,1560628146,5864914416,8897343136,6388386179,8838791133
60,9,58,22,50,52,96,16,74,56,78,31,69,29,23,75,60,84,51,74,cat_0,cat_1,cat_2,cat_3,cat_1,cat_1,cat_0,cat_3,cat_2,cat_2,cat_3,cat_1,cat_3,cat_2,cat_0,cat_2,cat_0,cat_3,cat_0,cat_0,true,false,true,false,false,false,true,true,true,false,8490801439,6348785945,3802599422,5495620978,3293738163,8420482543,3506248990,2592962924,1062817115,8845712327
41,63,59,72,46,94,0,99,23,56,50,94,84,64,67,21,83,16,22,53,cat_0,cat_1,cat_1,cat_1,cat_0,cat_1,cat_3,cat_0,cat_1,cat_2,cat_0,cat_2,cat_3,cat_1,cat_3,cat_0,cat_3,cat_1,cat_2,cat_2,false,false,false,true,false,false,false,false,true,true,5798027653,7645118202,1561695444,2588800942,8909691324,9939318035,5413147691,7970898207,1333693610,3578181401
99,68,66,21,92,2,26,8,29,14,29,56,77,39,91,22,54,61,27,46,cat_3,cat_0,cat_3,cat_2,cat_0,cat_1,cat_2,cat_2,cat_3,cat_3,cat_1,cat_0,cat_0,cat_2,cat_2,cat_1,cat_1,cat_0,cat_0,cat_0,true,false,true,true,false,false,false,false,true,false,6229719558,5978344994,8095285060,8670351785,5312911405,6714589123,5201768157,2129356859,1800534234,8917636244
0,2,85,31,50,29,48,91,51,83,41,58,33,54,64,70,29,33,59,66,cat_1,cat_1,cat_3,cat_2,cat_3,cat_2,cat_3,cat_3,cat_2,cat_3,cat_3,cat_3,cat_2,cat_1,cat_1,cat_3,cat_0,cat_3,cat_2,cat_0,true,false,false,false,true,false,false,true,false,false,1058553119,8592889533,2838955231,2200163311,3245797916,4417155072,8311992854,9997730794,5018670866,6824219857
7,43,96,61,34,89,91,33,35,50,73,31,42,66,88,46,99,49,26,6,cat_2,cat_3,cat_1,cat_2,cat_0,cat_2,cat_0,cat_2,cat_2,cat_3,cat_3,cat_1,cat_1,cat_3,cat_1,cat_1,cat_1,cat_2,cat_1,cat_0,true,false,false,false,true,true,true,true,false,true,4842485108,1928123246,3445525806,4505326070,3547070651,7611047961,9155726271,6831644072,4029142317,6336935837
99,41,77,89,67,76,91,93,42,18,43,10,68,24,31,29,90,42,44,32,cat_1,cat_3,cat_1,cat_0,cat_0,cat_3,cat_1,cat_1,cat_3,cat_2,cat_2,cat_1,cat_2,cat_2,cat_0,cat_1,cat_1,cat_3,cat_2,cat_0,true,true,true,true,false,false,false,false,false,false,2855103516,5346331104,7205332668,6149980756,9132374433,4801686506,7922579509,6795743799,5710223933,6721398554
16,42,65,26,28,45,4,99,39,98,72,83,78,13,5,5,11,50,14,39,cat_1,cat_3,cat_2,cat_1,cat_3,cat_0,cat_3,cat_1,cat_2,cat_1,cat_0,cat_1,cat_1,cat_3,cat_3,cat_3,cat_1,cat_0,cat_2,cat_3,true,false,true,false,true,false,false,true,false,false,2712294588,3394778721,7683830879,5760608959,9116041766,8943710603,9187758604,1122766528,8586914664,1535817605
5,44,53,27,17,65,32,58,37,45,15,9,46,38,37,84,35,11,71,12,cat_1,cat_2,cat_1,cat_0,cat_0,cat_2,cat_1,cat_2,cat_0,cat_2,cat_0,cat_0,cat_3,cat_2,cat_2,cat_0,cat_0,cat_0,cat_0,cat_2,true,false,false,false,true,true,true,false,false,false,1019639945,6964433624,9213062012,5027786675,2608530536,4369415438,7010707129,8019981439,6373648229,4454372402
15,88,47,85,29,29,0,38,29,71,45,1,42,39,68,18,70,84,70,37,cat_0,cat_0,cat_0,cat_2,cat_1,cat_3,cat_2,cat_2,cat_1,cat_0,cat_3,cat_3,cat_1,cat_3,cat_0,cat_2,cat_2,cat_1,cat_1,cat_2,false,false,false,false,false,true,true,true,false,false,2452037596,3571899180,7547039863,1667890120,2093995030,5319260083,8351741769,5618946795,1944234941,4835715158
6,88,66,46,25,95,10,84,3,9,35,24,11,85,53,17,44,39,72,76,cat_0,cat_2,cat_3,cat_3,cat_2,cat_3,cat_1,cat_3,cat_0,cat_1,cat_1,cat_2,cat_2,cat_2,cat_1,cat_0,cat_0,cat_2,cat_1,cat_2,true,false,false,true,true,false,true,false,false,false,6953722326,1578655205,5394971916,2836055948,8929824191,6308433735,3502052643,5091662964,4281238663,1078608216
8,17,80,77,98,49,31,100,36,58,23,21,32,30,47,78,96,13,74,22,cat_1,cat_2,cat_1,cat_1,cat_2,cat_3,cat_2,cat_2,cat_2,cat_3,cat_1,cat_1,cat_3,cat_1,cat_3,cat_2,cat_1,cat_3,cat_2,cat_0,false,true,true,true,false,false,false,true,true,false,4873679611,9774038782,6965271933,6348725315,4253978290,3876139446,9463399069,7789803026,6939412621,7223877485
61,10,21,29,77,47,41,17,25,46,3,42,1,46,38,69,26,26,66,21,cat_2,cat_2,cat_0,cat_2,cat_1,cat_2,cat_1,cat_2,cat_3,cat_1,cat_0,cat_3,cat_3,cat_1,cat_3,cat_0,cat_0,cat_3,cat_3,cat_3,false,false,false,false,false,false,false,false,false,true,1157780819,5044604754,4431887206,5144842998,8878156991,1654388142,3314932815,5824715263,4546050127,8574106648
4,76,37,22,3,88,74,65,36,57,61,39,25,77,83,4,36,95,93,33,cat_1,cat_2,cat_1,cat_2,cat_2,cat_1,cat_2,cat_2,cat_2,cat_3,cat_1,cat_0,cat_0,cat_0,cat_3,cat_3,cat_3,cat_0,cat_2,cat_1,true,false,true,true,false,true,false,true,false,false,1205423700,7779767617,6510227332,9471329450,8601024173,3372310954,2877548913,5829943484,5036655611,8949787031
91,99,23,87,82,45,60,60,88,38,51,29,98,50,56,53,68,54,53,50,cat_2,cat_3,cat_2,cat_0,cat_2,cat_3,cat_3,cat_1,cat_0,cat_1,cat_3,cat_3,cat_1,cat_3,cat_1,cat_3,cat_1,cat_0,cat_1,cat_1,false,false,false,false,true,true,false,false,true,true,1127026311,2910542997,7134408317,6944938471,3886175007,5517386432,1201844157,7917864342,9270186071,1889922024
11,4,9,96,52,36,8,15,68,3,98,35,59,32,90,78,5,6,82,65,cat_1,cat_3,cat_0,cat_1,cat_3,cat_2,cat_1,cat_2,cat_1,cat_0,cat_1,cat_1,cat_1,cat_2,cat_2,cat_2,cat_2,cat_1,cat_1,cat_1,false,true,true,false,false,false,false,true,false,false,9361709608,8504217485,5078972389,8841414020,7359152640,3674810037,5572937229,3016266441,1081079388,8141456411
65,91,87,67,93,78,61,53,46,38,91,82,74,4,71,84,97,47,1,30,cat_0,cat_2,cat_3,cat_2,cat_3,cat_3,cat_2,cat_2,cat_2,cat_1,cat_2,cat_0,cat_1,cat_0,cat_0,cat_0,cat_2,cat_0,cat_2,cat_3,true,true,true,true,true,false,false,true,true,true,7269794498,2411284838,2531597011,7828344809,7771317819,2026236919,8214877138,2106814320,1690455208,2752863105
64,10,17,50,13,20,80,83,65,99,48,72,35,97,51,73,39,39,66,28,cat_0,cat_0,cat_0,cat_3,cat_3,cat_2,cat_0,cat_2,cat_2,cat_1,cat_1,cat_2,cat_3,cat_3,cat_0,cat_2,cat_3,cat_2,cat_1,cat_3,true,false,true,false,false,false,false,false,true,true,9023582947,9669006688,9565484963,6403790535,8072013533,6813687755,1537957237,7609856360,9821243077,6403920010
62,94,70,76,77,29,50,48,96,68,90,46,81,41,42,89,22,4,23,2,cat_1,cat_0,cat_2,cat_0,cat_0,cat_2,cat_1,cat_3,cat_3,cat_1,cat_0,cat_2,cat_3,cat_3,cat_3,cat_2,cat_2,cat_0,cat_0,cat_0,false,true,false,true,true,true,true,true,false,true,6781144917,8021228092,6741841279,4150472725,6477275869,1799394307,6123758857,5507810384,9278083407,7170868746
40,43,13,69,98,46,0,89,68,35,63,79,51,30,55,13,78,52,36,13,cat_3,cat_0,cat_0,cat_0,cat_1,cat_3,cat_0,cat_3,cat_0,cat_3,cat_0,cat_1,cat_0,cat_3,cat_0,cat_0,cat_1,cat_2,cat_3,cat_3,false,false,false,true,false,true,true,true,true,false,1090647501,5776957730,2122302542,6274828858,1817963634,9713670433,2569551465,2679806944,3247610059,4023834686
